sentiment,confidence,image_url
Positive,1.0,http://farm1.static.flickr.com/27/64676196_414f4a8b1c.jpg
Positive,0.6647,http://farm1.static.flickr.com/54/110411024_cc8dcc7a87.jpg
Positive,1.0,http://farm1.static.flickr.com/204/463506570_0cd225aa83.jpg
Positive,0.3362,http://farm3.static.flickr.com/2396/1906662004_7a32214d77.jpg
Positive,0.671,http://farm1.static.flickr.com/30/44058986_b2504fbf9f.jpg
Positive,0.6637,http://farm1.static.flickr.com/218/505730078_b19ec15acb.jpg
Positive,1.0,http://farm1.static.flickr.com/53/151833594_7a20ad26bd.jpg
Positive,1.0,http://farm2.static.flickr.com/1092/1334076142_86fde126b4.jpg
Highly positive,0.6735,http://farm2.static.flickr.com/1018/1389487178_51a74367e3.jpg
Positive,1.0,http://farm1.static.flickr.com/11/17554843_a4627ce7f6.jpg
Positive,1.0,http://farm1.static.flickr.com/129/338385879_43cd3b74fa.jpg
Positive,1.0,http://farm1.static.flickr.com/185/441741521_57332c0487.jpg
Positive,1.0,http://farm3.static.flickr.com/2225/2287752888_a2007f0281.jpg
Positive,0.3379,http://farm2.static.flickr.com/1424/1360557341_d771702c72.jpg
Positive,1.0,http://farm3.static.flickr.com/2354/2060130866_a13f71fa52.jpg
Negative,0.6654,http://farm1.static.flickr.com/5/6359617_eaa40dbdf2.jpg
Negative,1.0,http://farm1.static.flickr.com/41/97286373_d78beaff2d.jpg
Positive,0.661,http://farm1.static.flickr.com/30/56148655_ba9b8e1d56.jpg
Negative,0.6712,http://farm1.static.flickr.com/43/123498074_624975f584.jpg
Positive,0.6657,http://farm2.static.flickr.com/1204/860443923_27fa0a2d06.jpg
Neutral,0.3333,http://farm3.static.flickr.com/2200/2039927908_09955dd20b.jpg
Neutral,0.6645,http://farm2.static.flickr.com/1307/1179006213_7aebbe2ca9.jpg
Positive,1.0,http://farm1.static.flickr.com/105/304108610_111aeed345.jpg
Positive,1.0,http://farm1.static.flickr.com/79/236748259_9ca017876d.jpg
Positive,1.0,http://farm1.static.flickr.com/167/400058093_f0e0c89e06.jpg
Positive,1.0,http://farm1.static.flickr.com/222/509829681_7850dbde39.jpg
Positive,1.0,http://farm3.static.flickr.com/2366/2193535520_24e356305b.jpg
Positive,0.6707,http://farm1.static.flickr.com/168/471275198_f6c0fde393.jpg
Neutral,0.6649,http://farm1.static.flickr.com/162/408107531_061bd94c61.jpg
Positive,0.6723,http://farm1.static.flickr.com/252/524913923_4d41b38871.jpg
Positive,0.6695,http://farm3.static.flickr.com/2375/2081573134_fafa00f973.jpg
Positive,0.6632,http://farm3.static.flickr.com/2186/2196427678_687b8f41ec.jpg
Positive,1.0,http://farm3.static.flickr.com/2024/2190217416_d181c17508.jpg
Positive,0.6707,http://farm1.static.flickr.com/174/462557671_2b12e655b4.jpg
Neutral,0.6681,http://farm3.static.flickr.com/2193/2361784533_7edc00e3b9.jpg
Neutral,0.6704,http://farm4.static.flickr.com/3002/2642683152_f4e90b9bce.jpg
Positive,0.657,http://farm4.static.flickr.com/3236/2541688369_9f00ba38fa.jpg
Positive,0.6675,http://farm3.static.flickr.com/2401/2219882643_5502714a99.jpg
Positive,1.0,http://farm3.static.flickr.com/2360/2461199593_8b5ee8fbf3.jpg
Negative,0.6712,http://farm2.static.flickr.com/1055/527426985_71251c2511.jpg
Positive,0.6644,http://farm4.static.flickr.com/3084/2297376190_24707046c3.jpg
Negative,1.0,http://farm4.static.flickr.com/3053/2320407501_beb64eee39.jpg
Neutral,0.6647,http://farm3.static.flickr.com/2240/2040008947_dc88ce898e.jpg
Neutral,0.67,http://farm3.static.flickr.com/2151/2038564556_dd10631dce.jpg
Highly positive,0.3364,http://farm1.static.flickr.com/66/224683026_c2e426cb84.jpg
Neutral,0.6718,http://farm3.static.flickr.com/2045/2225071703_964a30b331.jpg
Neutral,1.0,http://farm1.static.flickr.com/31/41350507_e752378217.jpg
Positive,0.6675,http://farm1.static.flickr.com/218/449132809_35cbe5a5bd.jpg
Positive,1.0,http://farm4.static.flickr.com/3070/2684896400_b3720fe54c.jpg
Positive,1.0,http://farm1.static.flickr.com/159/447635910_dd739421af.jpg
Positive,0.6597,http://farm2.static.flickr.com/1183/1360897948_5f5ee08ed3.jpg
Positive,0.3392,http://farm3.static.flickr.com/2261/2496134018_e7e313458b.jpg
Neutral,0.6674,http://farm1.static.flickr.com/5/7174502_76b10ccf36.jpg
Positive,0.6744,http://farm1.static.flickr.com/206/488392007_390265066f.jpg
Positive,0.6635,http://farm3.static.flickr.com/2008/2505368899_c5429ab765.jpg
Positive,1.0,http://farm4.static.flickr.com/3035/2444866668_b2ece0e1ff.jpg
Positive,0.6807,http://farm3.static.flickr.com/2311/2492684275_8e5b2b5c06.jpg
Negative,0.3424,http://farm1.static.flickr.com/85/233557542_f3a7331e68.jpg
Positive,0.6616,http://farm4.static.flickr.com/3148/2631494367_88b36d5ef1.jpg
Positive,1.0,http://farm1.static.flickr.com/111/311063967_42a328d0dd.jpg
Positive,0.6717,http://farm1.static.flickr.com/170/424138314_a017098205.jpg
Positive,0.668,http://farm1.static.flickr.com/28/51203061_97fb8b8249.jpg
Positive,0.6745,http://farm1.static.flickr.com/24/51667044_82ce56c26d.jpg
Negative,0.6692,http://farm1.static.flickr.com/187/369718662_a7385e14e4.jpg
Positive,0.6691,http://farm3.static.flickr.com/2248/1780521687_8efe47e43b.jpg
Positive,1.0,http://farm1.static.flickr.com/230/493758818_259fa7d6d7.jpg
Positive,1.0,http://farm1.static.flickr.com/1/995551_3cdf1d2057.jpg
Positive,0.6661,http://farm3.static.flickr.com/2094/2175183323_b2a551618a.jpg
Positive,1.0,http://farm1.static.flickr.com/132/377382666_05a6898a66.jpg
Positive,1.0,http://farm1.static.flickr.com/11/17117131_7f0ae7615f.jpg
Positive,0.6653,http://farm1.static.flickr.com/118/304910084_800282aaaa.jpg
Positive,0.3357,http://farm1.static.flickr.com/167/405212796_ae1da11743.jpg
Positive,0.6656,http://farm1.static.flickr.com/132/406600546_4f8c9ec61f.jpg
Positive,0.6633,http://farm1.static.flickr.com/117/368488122_1904909c1b.jpg
Neutral,0.6589,http://farm1.static.flickr.com/24/99865910_b76eba67e0.jpg
Neutral,0.6675,http://farm1.static.flickr.com/232/491444630_2a9f485a77.jpg
Positive,0.6686,http://farm3.static.flickr.com/2414/1533972819_63b17bdedf.jpg
Positive,0.6637,http://farm4.static.flickr.com/3047/2571334738_1d0e128778.jpg
Negative,0.6706,http://farm4.static.flickr.com/3064/2571338674_0f07e60ac9.jpg
Negative,0.6646,http://farm1.static.flickr.com/29/51266077_d08686c763.jpg
Positive,0.6688,http://farm2.static.flickr.com/1018/681188317_538aa22996.jpg
Negative,1.0,http://farm1.static.flickr.com/178/444404612_c5c0c3db71.jpg
Negative,0.6623,http://farm2.static.flickr.com/1032/555101178_a6d47e681a.jpg
Positive,0.6615,http://farm4.static.flickr.com/3277/2329304193_8e5266941e.jpg
Negative,0.6653,http://farm3.static.flickr.com/2197/2452771603_0b7c7d2fb7.jpg
Negative,0.3358,http://farm1.static.flickr.com/63/199219063_09bb33f0f9.jpg
Neutral,0.6638,http://farm1.static.flickr.com/92/239373003_8fe7859a8a.jpg
Negative,0.3445,http://farm2.static.flickr.com/1157/1334361005_73a1c1c0f6.jpg
Negative,0.336,http://farm4.static.flickr.com/3021/2602376973_767b3ae080.jpg
Positive,0.3375,http://farm1.static.flickr.com/130/410279789_a9a21df356.jpg
Positive,0.34,http://farm3.static.flickr.com/2288/1587980036_00680d4b8e.jpg
Negative,0.666,http://farm3.static.flickr.com/2318/2507696397_f26e6de85d.jpg
Neutral,0.3397,http://farm1.static.flickr.com/194/450584536_13ad6c64c5.jpg
Positive,1.0,http://farm1.static.flickr.com/112/304852206_4854100edd.jpg
Neutral,0.6669,http://farm1.static.flickr.com/87/245798997_e956df8b1e.jpg
Positive,0.671,http://farm2.static.flickr.com/1389/1436817791_550974aa40.jpg
Neutral,0.6578,http://farm3.static.flickr.com/2252/1676608083_3ef369717c.jpg
Positive,1.0,http://farm1.static.flickr.com/16/90338148_015679d04c.jpg
Negative,1.0,http://farm4.static.flickr.com/3035/2594292501_89a5f4e4b1.jpg
Positive,0.6748,http://farm3.static.flickr.com/2411/2450036884_193834b6db.jpg
Negative,1.0,http://farm3.static.flickr.com/2098/2202483910_ce1d1113d1.jpg
Highly positive,0.6616,http://farm1.static.flickr.com/132/402172062_fdebf96e51.jpg
Negative,1.0,http://farm4.static.flickr.com/3066/2590460881_177997a00d.jpg
Neutral,0.6666,http://farm1.static.flickr.com/174/400622235_e0605b54ee.jpg
Neutral,0.336,http://farm2.static.flickr.com/1313/1396994272_c1d28d91d7.jpg
Positive,0.6656,http://farm2.static.flickr.com/1324/1343157528_f94bc1b615.jpg
Positive,1.0,http://farm2.static.flickr.com/1107/1146254324_c3615389fd.jpg
Neutral,0.6672,http://farm3.static.flickr.com/2331/2279666137_6fa37c2da4.jpg
Neutral,0.6648,http://farm3.static.flickr.com/2155/2412045906_4e48b166e3.jpg
Neutral,1.0,http://farm4.static.flickr.com/3050/2587332146_132b7babc2.jpg
Negative,0.3412,http://farm1.static.flickr.com/70/206084961_7dde652fe7.jpg
Positive,0.6669,http://farm1.static.flickr.com/8/10889542_1674ed7054.jpg
Neutral,0.6621,http://farm1.static.flickr.com/3/4057200_4eee5c5b6b.jpg
Highly negative,0.3381,http://farm1.static.flickr.com/44/134443662_7b33e79f7f.jpg
Positive,0.6671,http://farm1.static.flickr.com/127/348632407_7fa21a9716.jpg
Positive,0.6676,http://farm1.static.flickr.com/23/31002433_05daab005f.jpg
Negative,0.6635,http://farm4.static.flickr.com/3246/2597784570_b4f65a3f42.jpg
Positive,1.0,http://farm2.static.flickr.com/1247/1368456815_273462cec2.jpg
Positive,1.0,http://farm1.static.flickr.com/54/232700255_4b53a932bd.jpg
Positive,1.0,http://farm3.static.flickr.com/2112/2236562166_a043a2f405.jpg
Neutral,0.3402,http://farm4.static.flickr.com/3021/2645003283_8c25ddc20f.jpg
Neutral,0.3358,http://farm4.static.flickr.com/3285/2744169261_b6bc1aaca7.jpg
Neutral,0.6688,http://farm1.static.flickr.com/33/55292714_04328abe6e.jpg
Neutral,0.6635,http://farm1.static.flickr.com/48/143645042_8f91a7f78e.jpg
Neutral,1.0,http://farm1.static.flickr.com/34/115190050_47c24aadd3.jpg
Negative,0.3374,http://farm1.static.flickr.com/100/307153216_27e05983e8.jpg
Positive,0.6692,http://farm1.static.flickr.com/178/390680995_383fea9a5a.jpg
Positive,0.6599,http://farm1.static.flickr.com/170/441032685_6a72527b0e.jpg
Positive,1.0,http://farm3.static.flickr.com/2084/2040274523_af5824b5f3.jpg
Positive,0.7022,http://farm4.static.flickr.com/3176/2316610516_25f7e1c00e.jpg
Positive,0.6697,http://farm2.static.flickr.com/1246/1068714108_d9b75afd16.jpg
Positive,0.6685,http://farm3.static.flickr.com/2181/2677429391_fe60fac545.jpg
Positive,0.3341,http://farm1.static.flickr.com/30/50576862_6bd46bdbc3.jpg
Positive,1.0,http://farm1.static.flickr.com/122/298206049_4a608cdc4d.jpg
Positive,0.6705,http://farm1.static.flickr.com/184/395330807_2a044becaf.jpg
Positive,0.3398,http://farm3.static.flickr.com/2381/2057314166_b21f6bb197.jpg
Positive,0.6647,http://farm1.static.flickr.com/184/468022143_ee38e9b8bb.jpg
Neutral,0.3357,http://farm1.static.flickr.com/50/147566935_428e2141e2.jpg
Positive,0.6617,http://farm2.static.flickr.com/1090/1388237183_ffbc48d36d.jpg
Negative,0.6765,http://farm2.static.flickr.com/1220/1482055070_4fac308429.jpg
Negative,0.337,http://farm3.static.flickr.com/2100/2069967922_a57a40848a.jpg
Negative,0.3408,http://farm1.static.flickr.com/46/174918117_2fa656f20c.jpg
Positive,1.0,http://farm2.static.flickr.com/1072/1431843119_193c9a7564.jpg
Positive,0.6617,http://farm1.static.flickr.com/51/140874844_fa574fe5e9.jpg
Positive,0.6605,http://farm1.static.flickr.com/160/416168788_a48fa11dca.jpg
Positive,0.3382,http://farm3.static.flickr.com/2296/2163483374_d1968390f6.jpg
Positive,0.6584,http://farm1.static.flickr.com/116/295944966_489f40db15.jpg
Positive,1.0,http://farm3.static.flickr.com/2241/2429181358_113bbe5017.jpg
Positive,1.0,http://farm1.static.flickr.com/123/407036947_2d926bd117.jpg
Positive,0.6648,http://farm2.static.flickr.com/1237/1449514007_14eb6000bb.jpg
Positive,0.6669,http://farm1.static.flickr.com/55/106887860_5a0e473c95.jpg
Positive,1.0,http://farm4.static.flickr.com/3221/2364395219_f34ffd25c8.jpg
Positive,0.6647,http://farm4.static.flickr.com/3227/2619543825_23b06d40fa.jpg
Positive,1.0,http://farm3.static.flickr.com/2095/2303990254_df6a1d5478.jpg
Positive,1.0,http://farm2.static.flickr.com/1015/1003218379_992fade223.jpg
Positive,0.6652,http://farm4.static.flickr.com/3242/2659528004_3e7c6a5215.jpg
Negative,0.6668,http://farm4.static.flickr.com/3052/2437862348_2012db025c.jpg
Positive,0.6717,http://farm3.static.flickr.com/2185/2418230408_ce93d9db49.jpg
Negative,0.6622,http://farm3.static.flickr.com/2279/2292836055_30c5912778.jpg
Neutral,0.6684,http://farm1.static.flickr.com/2/1627310_d686389a6e.jpg
Positive,1.0,http://farm3.static.flickr.com/2087/2040174482_f78dd76a78.jpg
Positive,0.6663,http://farm1.static.flickr.com/33/38637056_ae5ec1821f.jpg
Negative,1.0,http://farm1.static.flickr.com/54/178688075_3f570a5d31.jpg
Neutral,0.6629,http://farm3.static.flickr.com/2368/2038126603_e74a05a8d6.jpg
Positive,0.6678,http://farm1.static.flickr.com/3/4202299_c663625c60.jpg
Positive,0.6704,http://farm3.static.flickr.com/2060/1852465800_3acad57d4c.jpg
Negative,1.0,http://farm1.static.flickr.com/237/455885072_0342fc458d.jpg
Neutral,0.6637,http://farm1.static.flickr.com/12/18664883_715eb528ea.jpg
Highly positive,0.6784,http://farm1.static.flickr.com/29/63291819_4169a00301.jpg
Positive,0.6633,http://farm1.static.flickr.com/2/2094255_78ccef607a.jpg
Positive,1.0,http://farm4.static.flickr.com/3157/2296750185_2edace6a12.jpg
Positive,0.6609,http://farm2.static.flickr.com/1184/1414190755_49b26cf16c.jpg
Positive,0.6637,http://farm3.static.flickr.com/2083/2246359947_c5be4bc6a1.jpg
Positive,0.3403,http://farm1.static.flickr.com/182/421941982_33626c668d.jpg
Neutral,0.3359,http://farm1.static.flickr.com/33/53830275_2fa8ffbf89.jpg
Positive,0.6632,http://farm1.static.flickr.com/88/248025762_43d8360df7.jpg
Negative,0.662,http://farm3.static.flickr.com/2360/2192479360_f14c4eb230.jpg
Positive,1.0,http://farm3.static.flickr.com/2244/1708467519_d091aab487.jpg
Positive,1.0,http://farm1.static.flickr.com/22/33451168_7d90d1f14e.jpg
Negative,0.3406,http://farm1.static.flickr.com/119/284781775_55a88dfe35.jpg
Neutral,0.6657,http://farm2.static.flickr.com/1140/1334204756_ef057d8920.jpg
Negative,0.6673,http://farm1.static.flickr.com/208/491226517_ef0fd5364f.jpg
Neutral,0.6637,http://farm1.static.flickr.com/96/235875147_502bc27a78.jpg
Neutral,0.673,http://farm3.static.flickr.com/2004/2387862881_21c34de3be.jpg
Negative,0.3335,http://farm1.static.flickr.com/89/226665443_0827460647.jpg
Neutral,0.6561,http://farm1.static.flickr.com/68/194232405_488ecbd75d.jpg
Negative,0.338,http://farm2.static.flickr.com/1389/799703067_1428fd248e.jpg
Neutral,0.6571,http://farm3.static.flickr.com/2230/1959633385_6e2c2ebcdd.jpg
Negative,0.6851,http://farm1.static.flickr.com/33/50581863_ccc6bc9e08.jpg
Negative,0.3353,http://farm2.static.flickr.com/1097/1295611418_63dbb7559e.jpg
Neutral,0.3377,http://farm1.static.flickr.com/98/221434866_36f837f8aa.jpg
Neutral,0.3379,http://farm2.static.flickr.com/1199/557027201_a13a9a9192.jpg
Neutral,0.6699,http://farm2.static.flickr.com/1294/1337580759_7579b0ef6c.jpg
Positive,0.668,http://farm3.static.flickr.com/2074/2474034455_6a6787e661.jpg
Highly positive,0.3397,http://farm2.static.flickr.com/1423/885501602_b1ce34807d.jpg
Positive,0.668,http://farm1.static.flickr.com/177/381077251_842e3cb30d.jpg
Negative,0.6643,http://farm1.static.flickr.com/183/469417917_12736fe52b.jpg
Positive,0.66,http://farm1.static.flickr.com/158/391089768_52cdc60eca.jpg
Negative,1.0,http://farm3.static.flickr.com/2223/1574515966_976bc2f4f0.jpg
Negative,0.6778,http://farm1.static.flickr.com/136/319651857_52e232b984.jpg
Highly negative,0.6686,http://farm1.static.flickr.com/56/124869022_ae3f9028cb.jpg
Positive,1.0,http://farm1.static.flickr.com/187/473080426_2a627017c0.jpg
Negative,0.6595,http://farm1.static.flickr.com/38/78412900_6e094fa916.jpg
Negative,0.6684,http://farm1.static.flickr.com/96/217690120_faee2a4b62.jpg
Positive,0.6724,http://farm2.static.flickr.com/1072/526192250_20f9a8a91a.jpg
Positive,0.34,http://farm3.static.flickr.com/2350/2203015848_1da5b09888.jpg
Neutral,0.6625,http://farm1.static.flickr.com/181/440560294_c45cfbb9b0.jpg
Positive,0.664,http://farm3.static.flickr.com/2327/1526217055_b2e623814f.jpg
Neutral,0.6669,http://farm1.static.flickr.com/29/52192386_070847f3e5.jpg
Positive,1.0,http://farm1.static.flickr.com/90/225468790_4817b234ab.jpg
Positive,0.6783,http://farm1.static.flickr.com/160/348221213_12621dd33f.jpg
Positive,0.6656,http://farm1.static.flickr.com/208/524947933_64197ac074.jpg
Positive,1.0,http://farm3.static.flickr.com/2371/2488906995_7da95cce06.jpg
Positive,1.0,http://farm3.static.flickr.com/2185/1852408120_0f63597883.jpg
Highly positive,0.3382,http://farm1.static.flickr.com/186/467290396_0152c1fa18.jpg
Positive,1.0,http://farm1.static.flickr.com/229/481087866_dc1191554c.jpg
Positive,0.3391,http://farm2.static.flickr.com/1170/569332675_077fc71dc8.jpg
Neutral,0.3364,http://farm1.static.flickr.com/102/289045307_ce6ff5f0db.jpg
Positive,0.3345,http://farm1.static.flickr.com/6/9506320_62a07370b9.jpg
Positive,0.6659,http://farm1.static.flickr.com/100/261147419_d50272f675.jpg
Positive,0.667,http://farm1.static.flickr.com/25/38781601_39eb84901f.jpg
Neutral,0.6666,http://farm3.static.flickr.com/2316/2153405383_7d1569fcbc.jpg
Neutral,0.6632,http://farm4.static.flickr.com/3033/2644522266_6d406c7f07.jpg
Positive,0.6694,http://farm3.static.flickr.com/2097/2300251772_2f8fcfd945.jpg
Positive,0.6687,http://farm3.static.flickr.com/2105/2219492016_a0b5356284.jpg
Positive,0.3399,http://farm1.static.flickr.com/124/420101249_a08d117ca6.jpg
Neutral,0.6634,http://farm1.static.flickr.com/149/378532267_123d676368.jpg
Positive,0.6579,http://farm1.static.flickr.com/30/49471560_f0a892425e.jpg
Neutral,1.0,http://farm1.static.flickr.com/110/283147620_1f800d8f48.jpg
Neutral,0.6675,http://farm3.static.flickr.com/2143/2268560408_7ae67dfbc3.jpg
Neutral,0.6644,http://farm3.static.flickr.com/2347/2636327748_99a8b63ac6.jpg
Positive,0.3349,http://farm3.static.flickr.com/2138/2074240568_f958b2f561.jpg
Neutral,1.0,http://farm1.static.flickr.com/22/36931215_389e1245e4.jpg
Neutral,1.0,http://farm3.static.flickr.com/2269/2249664914_b07e5468ec.jpg
Neutral,0.6594,http://farm1.static.flickr.com/31/46472028_cea414d933.jpg
Positive,0.3416,http://farm1.static.flickr.com/100/316034620_b00dbd4868.jpg
Neutral,0.6657,http://farm4.static.flickr.com/3289/2312746007_f60fbc24bd.jpg
Neutral,0.6619,http://farm3.static.flickr.com/2058/2313893734_5688437d7d.jpg
Neutral,0.6638,http://farm1.static.flickr.com/152/359098640_c66b455c1e.jpg
Positive,0.6652,http://farm1.static.flickr.com/131/420101189_1fb5d881e7.jpg
Neutral,1.0,http://farm1.static.flickr.com/56/132556667_8710a333d0.jpg
Neutral,0.6669,http://farm2.static.flickr.com/1267/640334563_7be191e2b9.jpg
Positive,0.6635,http://farm4.static.flickr.com/3163/2621464735_5c46af76ca.jpg
Neutral,0.6715,http://farm2.static.flickr.com/1034/977392284_92f6ebe703.jpg
Neutral,0.6636,http://farm4.static.flickr.com/3075/2723386934_09b4b6bd5d.jpg
Neutral,0.6652,http://farm1.static.flickr.com/160/359098357_072abaeb04.jpg
Neutral,0.666,http://farm1.static.flickr.com/124/423347385_09ff1cce82.jpg
Positive,0.6712,http://farm3.static.flickr.com/2256/2221487195_4d736a8801.jpg
Positive,0.6666,http://farm3.static.flickr.com/2370/2314293704_76494823a6.jpg
Neutral,0.6706,http://farm3.static.flickr.com/2048/2037013133_1026286f85.jpg
Neutral,1.0,http://farm3.static.flickr.com/2143/2221487189_098748ab8a.jpg
Neutral,0.6708,http://farm3.static.flickr.com/2073/2233595718_b573676c59.jpg
Negative,0.3378,http://farm3.static.flickr.com/2265/2073448773_e3e79db57c.jpg
Positive,0.6639,http://farm3.static.flickr.com/2134/2233595526_4506cd7725.jpg
Positive,0.665,http://farm3.static.flickr.com/2042/2229365883_9c1ee90084.jpg
Positive,0.334,http://farm4.static.flickr.com/3114/2624388495_07182df7f3.jpg
Positive,1.0,http://farm1.static.flickr.com/47/120000855_c7d39781f7.jpg
Positive,1.0,http://farm1.static.flickr.com/169/428099331_010d9256e5.jpg
Positive,1.0,http://farm1.static.flickr.com/46/106479302_e439fea7f4.jpg
Positive,1.0,http://farm3.static.flickr.com/2244/2396028566_ecf4428b6f.jpg
